charge_id,vehicle_id,station_id,start_time,charge_duration_min,start_soc_percent,end_soc_percent,average_power_kw,max_temperature_c,charging_status
CHG0003198,EV000262,ST003,2026-03-07T15:00:00Z,56.7,38.34,91.94,60.93,33.85,completed
CHG0003199,EV000237,ST004,2026-03-07T18:00:00Z,42.1,28.52,74.4,52.29,34.65,completed
CHG0003200,EV000201,ST002,2026-03-07T21:00:00Z,56.2,17.74,73.89,48.86,36.33,completed
CHG0003201,EV000428,ST002,2026-03-08T00:00:00Z,37.7,14.66,97.71,58.6,35.24,completed
CHG0003202,EV000052,ST003,2026-03-08T03:00:00Z,50.7,23.24,84.08,47.94,38.26,completed
CHG0003203,EV000412,ST004,2026-03-08T06:00:00Z,93.1,41.27,76.64,61.59,39.98,completed
CHG0003204,EV000097,ST004,2026-03-08T09:00:00Z,49.8,14.52,88.49,68.61,49.12,completed
CHG0003205,EV000284,ST002,2026-03-08T12:00:00Z,55.7,38.77,86.23,55.92,51.04,completed
CHG0003206,EV000091,ST001,2026-03-08T15:00:00Z,95.2,18.51,78.88,48.17,37.78,completed
CHG0003207,EV000054,ST001,2026-03-08T18:00:00Z,39.3,18.15,71.42,45.28,34.48,completed
CHG0003208,EV000321,ST001,2026-03-08T21:00:00Z,98.3,14.33,94.92,58.96,39.08,completed
CHG0003209,EV000348,ST004,2026-03-09T00:00:00Z,45.6,37.11,81.8,39.07,31.51,completed
CHG0003210,EV000367,ST002,2026-03-09T03:00:00Z,82.5,39.89,86.46,44.66,39.85,completed
CHG0003211,EV000193,ST001,2026-03-09T06:00:00Z,60.0,38.63,86.32,56.39,39.2,completed
CHG0003212,EV000204,ST004,2026-03-09T09:00:00Z,46.1,26.22,93.93,47.61,45.04,completed
CHG0003213,EV000440,ST003,2026-03-09T12:00:00Z,22.9,40.82,72.67,60.6,33.58,completed
CHG0003214,EV000402,ST003,2026-03-09T15:00:00Z,53.7,40.32,72.86,44.66,42.05,completed
CHG0003215,EV000476,ST002,2026-03-09T18:00:00Z,94.9,27.75,96.65,50.04,39.52,completed
CHG0003216,EV000346,ST002,2026-03-09T21:00:00Z,47.2,38.23,81.92,68.55,38.82,completed
CHG0003217,EV000178,ST001,2026-03-10T00:00:00Z,48.6,22.6,95.15,58.39,39.57,completed
CHG0003218,EV000253,ST001,2026-03-10T03:00:00Z,46.0,23.77,71.57,53.24,38.37,completed
CHG0003219,EV000438,ST004,2026-03-10T06:00:00Z,51.8,42.18,95.58,50.57,33.93,completed
CHG0003220,EV000479,ST002,2026-03-10T09:00:00Z,45.8,10.31,88.85,51.55,36.5,completed
CHG0003221,EV000154,ST002,2026-03-10T12:00:00Z,54.0,10.16,97.57,52.18,32.52,completed
CHG0003222,EV000493,ST004,2026-03-10T15:00:00Z,60.3,23.4,73.29,59.04,43.36,completed
CHG0003223,EV000007,ST004,2026-03-10T18:00:00Z,95.6,32.49,91.56,47.12,39.81,completed
CHG0003224,EV000385,ST001,2026-03-10T21:00:00Z,49.2,42.03,87.46,52.47,42.29,completed
CHG0003225,EV000075,ST004,2026-03-11T00:00:00Z,110.7,36.69,88.21,49.74,41.53,completed
CHG0003226,EV000414,ST003,2026-03-11T03:00:00Z,58.3,40.74,70.68,31.74,50.77,completed
CHG0003227,EV000370,ST002,2026-03-11T06:00:00Z,53.4,28.52,96.19,39.06,47.06,completed
CHG0003228,EV000029,ST002,2026-03-11T09:00:00Z,37.8,35.06,92.91,41.8,44.07,completed
CHG0003229,EV000229,ST002,2026-03-11T12:00:00Z,41.5,41.72,94.77,80.42,38.12,completed
CHG0003230,EV000127,ST002,2026-03-11T15:00:00Z,54.8,22.99,97.93,43.89,53.34,completed
CHG0003231,EV000272,ST003,2026-03-11T18:00:00Z,36.5,37.57,70.12,33.63,30.08,completed
CHG0003232,EV000001,ST003,2026-03-11T21:00:00Z,61.6,13.41,90.66,49.14,38.03,completed
CHG0003233,EV000008,ST001,2026-03-12T00:00:00Z,45.1,42.14,75.87,58.14,39.65,completed
CHG0003234,EV000234,ST001,2026-03-12T03:00:00Z,50.9,44.05,76.89,53.15,33.51,completed
CHG0003235,EV000359,ST004,2026-03-12T06:00:00Z,38.1,11.81,97.53,53.96,31.76,completed
CHG0003236,EV000374,ST004,2026-03-12T09:00:00Z,39.9,33.86,96.38,58.69,42.59,completed
CHG0003237,EV000295,ST003,2026-03-12T12:00:00Z,37.5,42.5,92.71,52.56,34.65,completed
CHG0003238,EV000084,ST001,2026-03-12T15:00:00Z,41.5,38.79,90.19,57.11,36.73,completed
CHG0003239,EV000003,ST001,2026-03-12T18:00:00Z,59.6,13.9,73.06,60.38,37.26,completed
CHG0003240,EV000069,ST001,2026-03-12T21:00:00Z,44.9,14.49,73.29,36.58,43.89,completed
CHG0003241,EV000063,ST001,2026-03-13T00:00:00Z,49.4,19.2,79.47,46.89,37.79,completed
CHG0003242,EV000120,ST004,2026-03-13T03:00:00Z,45.2,34.48,72.98,67.79,34.76,completed
CHG0003243,EV000416,ST003,2026-03-13T06:00:00Z,60.3,17.08,81.37,52.52,29.39,completed
CHG0003244,EV000183,ST003,2026-03-13T09:00:00Z,103.4,43.78,76.69,56.25,40.27,completed
CHG0003245,EV000233,ST003,2026-03-13T12:00:00Z,81.7,31.35,71.12,63.56,44.68,completed
CHG0003246,EV000168,ST003,2026-03-13T15:00:00Z,44.6,10.58,95.3,57.41,39.97,completed
CHG0003247,EV000119,ST003,2026-03-13T18:00:00Z,43.9,31.39,97.12,52.76,41.97,completed
CHG0003248,EV000473,ST001,2026-03-13T21:00:00Z,35.8,26.5,72.24,43.95,30.56,completed
CHG0003249,EV000419,ST001,2026-03-14T00:00:00Z,49.4,32.64,96.75,52.22,40.31,completed
CHG0003250,EV000328,ST001,2026-03-14T03:00:00Z,33.3,23.16,83.76,58.84,36.29,completed
CHG0003251,EV000171,ST002,2026-03-14T06:00:00Z,42.0,44.38,94.49,60.38,39.42,completed
CHG0003252,EV000116,ST003,2026-03-14T09:00:00Z,46.5,20.02,73.86,63.59,24.74,completed
CHG0003253,EV000182,ST003,2026-03-14T12:00:00Z,43.3,17.5,95.53,45.92,51.04,completed
CHG0003254,EV000455,ST003,2026-03-14T15:00:00Z,50.8,16.8,76.86,70.56,38.73,completed
CHG0003255,EV000149,ST002,2026-03-14T18:00:00Z,53.5,38.69,80.95,54.67,41.02,completed
CHG0003256,EV000393,ST001,2026-03-14T21:00:00Z,49.1,27.74,81.72,60.58,32.15,completed
CHG0003257,EV000421,ST003,2026-03-15T00:00:00Z,51.3,33.05,96.38,42.35,42.04,completed
CHG0003258,EV000228,ST001,2026-03-15T03:00:00Z,54.5,23.73,76.04,56.54,33.4,completed
CHG0003259,EV000498,ST001,2026-03-15T06:00:00Z,42.2,11.83,84.89,54.94,33.08,completed
CHG0003260,EV000049,ST002,2026-03-15T09:00:00Z,49.7,29.55,79.07,52.01,47.06,completed
CHG0003261,EV000169,ST004,2026-03-15T12:00:00Z,63.6,10.18,85.4,57.07,38.68,completed
CHG0003262,EV000110,ST002,2026-03-15T15:00:00Z,39.3,18.73,95.61,72.23,33.13,completed
CHG0003263,EV000388,ST001,2026-03-15T18:00:00Z,48.4,34.39,88.72,61.36,45.06,completed
CHG0003264,EV000225,ST004,2026-03-15T21:00:00Z,44.5,43.4,94.68,55.81,35.51,completed
CHG0003265,EV000308,ST002,2026-03-16T00:00:00Z,47.3,38.74,71.27,56.14,40.28,completed
CHG0003266,EV000468,ST003,2026-03-16T03:00:00Z,47.8,22.76,89.45,65.76,51.23,completed
CHG0003267,EV000095,ST003,2026-03-16T06:00:00Z,42.7,41.05,89.23,64.42,52.93,completed
CHG0003268,EV000380,ST002,2026-03-16T09:00:00Z,35.0,31.2,87.17,56.18,49.77,completed
CHG0003269,EV000368,ST001,2026-03-16T12:00:00Z,47.8,27.18,88.43,43.1,36.22,completed
CHG0003270,EV000341,ST004,2026-03-16T15:00:00Z,100.2,34.31,87.28,36.86,35.04,completed
CHG0003271,EV000204,ST001,2026-03-16T18:00:00Z,55.5,21.09,75.35,59.05,34.22,completed
CHG0003272,EV000175,ST002,2026-03-16T21:00:00Z,40.6,30.8,81.86,50.3,37.82,completed
CHG0003273,EV000282,ST003,2026-03-17T00:00:00Z,50.5,28.31,78.58,45.77,40.96,completed
CHG0003274,EV000036,ST001,2026-03-17T03:00:00Z,49.6,23.13,88.47,42.12,40.78,completed
CHG0003275,EV000402,ST001,2026-03-17T06:00:00Z,49.3,29.57,79.11,56.7,44.74,completed
CHG0003276,EV000446,ST002,2026-03-17T09:00:00Z,47.2,25.33,94.19,59.72,42.71,completed
CHG0003277,EV000074,ST002,2026-03-17T12:00:00Z,63.2,25.89,85.54,69.12,32.55,completed
CHG0003278,EV000214,ST003,2026-03-17T15:00:00Z,34.0,43.48,76.86,49.03,37.99,completed
CHG0003279,EV000266,ST001,2026-03-17T18:00:00Z,37.2,14.41,84.99,61.88,31.19,completed
CHG0003280,EV000195,ST004,2026-03-17T21:00:00Z,39.3,43.12,71.29,52.49,49.37,completed
CHG0003281,EV000398,ST001,2026-03-18T00:00:00Z,86.3,36.51,94.39,51.51,35.22,completed
CHG0003282,EV000360,ST001,2026-03-18T03:00:00Z,48.6,42.49,95.57,54.22,32.59,completed
CHG0003283,EV000330,ST004,2026-03-18T06:00:00Z,46.7,41.36,76.9,58.71,40.76,completed
CHG0003284,EV000359,ST004,2026-03-18T09:00:00Z,55.0,33.83,81.09,62.22,34.65,completed
CHG0003285,EV000069,ST002,2026-03-18T12:00:00Z,37.1,23.12,93.4,58.62,31.71,completed
CHG0003286,EV000292,ST004,2026-03-18T15:00:00Z,58.8,16.34,92.04,47.54,31.99,completed
CHG0003287,EV000269,ST002,2026-03-18T18:00:00Z,79.7,14.75,88.32,55.63,32.23,completed
CHG0003288,EV000245,ST001,2026-03-18T21:00:00Z,28.5,35.92,81.63,66.77,37.57,completed
CHG0003289,EV000492,ST004,2026-03-19T00:00:00Z,53.1,31.4,70.03,63.43,37.63,completed
CHG0003290,EV000102,ST002,2026-03-19T03:00:00Z,48.7,18.13,78.79,56.94,40.34,completed
CHG0003291,EV000124,ST004,2026-03-19T06:00:00Z,53.4,29.8,80.34,68.8,36.42,completed
CHG0003292,EV000062,ST002,2026-03-19T09:00:00Z,49.5,32.05,79.45,40.54,44.8,completed
CHG0003293,EV000035,ST001,2026-03-19T12:00:00Z,39.8,15.32,72.45,50.28,38.74,completed
CHG0003294,EV000132,ST001,2026-03-19T15:00:00Z,50.1,19.62,75.87,44.76,44.14,completed
CHG0003295,EV000278,ST001,2026-03-19T18:00:00Z,54.3,32.19,85.55,42.61,38.5,completed
CHG0003296,EV000329,ST003,2026-03-19T21:00:00Z,83.9,30.35,92.83,63.05,42.16,completed
CHG0003297,EV000323,ST001,2026-03-20T00:00:00Z,47.2,15.7,85.59,50.05,35.28,completed
CHG0003298,EV000241,ST001,2026-03-20T03:00:00Z,45.7,32.11,97.65,56.67,37.5,completed
CHG0003299,EV000056,ST004,2026-03-20T06:00:00Z,51.5,16.63,89.7,45.86,51.02,completed
CHG0003300,EV000355,ST002,2026-03-20T09:00:00Z,47.0,19.17,85.28,55.63,44.75,completed
CHG0003301,EV000146,ST001,2026-03-20T12:00:00Z,55.6,36.01,77.81,56.13,41.71,completed
CHG0003302,EV000147,ST004,2026-03-20T15:00:00Z,36.7,12.44,84.65,48.33,32.63,completed
CHG0003303,EV000178,ST002,2026-03-20T18:00:00Z,60.5,13.17,85.73,61.26,35.76,completed
CHG0003304,EV000327,ST003,2026-03-20T21:00:00Z,49.9,27.98,78.14,68.05,38.1,completed
CHG0003305,EV000491,ST001,2026-03-21T00:00:00Z,55.5,21.36,71.11,43.1,45.83,completed
CHG0003306,EV000188,ST002,2026-03-21T03:00:00Z,48.8,26.36,93.72,51.33,37.1,completed
CHG0003307,EV000339,ST001,2026-03-21T06:00:00Z,51.6,19.82,79.14,66.2,39.63,completed
CHG0003308,EV000016,ST002,2026-03-21T09:00:00Z,97.1,34.96,83.49,55.68,38.43,completed
CHG0003309,EV000114,ST003,2026-03-21T12:00:00Z,49.9,43.06,81.3,58.52,35.79,completed
CHG0003310,EV000174,ST002,2026-03-21T15:00:00Z,64.3,20.47,79.26,71.43,33.12,completed
CHG0003311,EV000281,ST004,2026-03-21T18:00:00Z,47.1,16.88,73.52,57.4,40.69,completed
CHG0003312,EV000185,ST001,2026-03-21T21:00:00Z,45.3,26.17,70.72,58.97,42.72,completed
CHG0003313,EV000015,ST001,2026-03-22T00:00:00Z,43.9,42.34,96.8,48.11,40.84,completed
CHG0003314,EV000274,ST002,2026-03-22T03:00:00Z,55.2,29.71,82.39,51.31,36.49,completed
CHG0003315,EV000397,ST002,2026-03-22T06:00:00Z,51.9,17.38,83.13,36.87,41.12,completed
CHG0003316,EV000180,ST001,2026-03-22T09:00:00Z,50.9,10.87,81.93,44.52,35.43,completed
CHG0003317,EV000382,ST003,2026-03-22T12:00:00Z,50.9,21.1,80.2,49.1,42.74,completed
CHG0003318,EV000442,ST002,2026-03-22T15:00:00Z,44.7,37.32,87.54,55.9,43.3,completed
CHG0003319,EV000048,ST002,2026-03-22T18:00:00Z,47.7,18.9,84.83,52.61,38.84,completed
CHG0003320,EV000319,ST003,2026-03-22T21:00:00Z,48.0,14.63,92.8,63.47,39.65,completed
CHG0003321,EV000106,ST002,2026-03-23T00:00:00Z,42.1,40.09,73.43,64.04,35.79,completed
CHG0003322,EV000226,ST001,2026-03-23T03:00:00Z,58.2,22.83,76.26,35.27,40.5,completed
CHG0003323,EV000240,ST001,2026-03-23T06:00:00Z,28.7,39.1,89.42,67.85,39.09,completed
CHG0003324,EV000494,ST003,2026-03-23T09:00:00Z,28.4,31.47,73.75,53.05,51.68,completed
CHG0003325,EV000316,ST002,2026-03-23T12:00:00Z,46.9,13.39,90.4,41.91,45.64,completed
CHG0003326,EV000478,ST001,2026-03-23T15:00:00Z,102.8,38.78,89.94,46.59,43.65,completed
CHG0003327,EV000287,ST001,2026-03-23T18:00:00Z,43.0,39.38,80.94,41.38,34.37,completed
CHG0003328,EV000200,ST003,2026-03-23T21:00:00Z,41.8,30.51,74.74,55.92,32.55,completed
CHG0003329,EV000264,ST003,2026-03-24T00:00:00Z,50.6,23.25,92.86,53.62,37.45,completed
CHG0003330,EV000244,ST001,2026-03-24T03:00:00Z,49.4,37.14,72.33,66.6,43.15,completed
CHG0003331,EV000360,ST002,2026-03-24T06:00:00Z,47.7,18.73,81.6,42.26,44.29,completed
CHG0003332,EV000447,ST002,2026-03-24T09:00:00Z,38.8,24.57,72.15,53.47,34.76,completed
CHG0003333,EV000097,ST004,2026-03-24T12:00:00Z,34.2,12.93,87.24,58.46,33.67,completed
CHG0003334,EV000440,ST002,2026-03-24T15:00:00Z,28.7,27.08,79.91,69.42,45.02,completed
CHG0003335,EV000389,ST001,2026-03-24T18:00:00Z,46.9,42.17,81.17,57.5,30.72,completed
CHG0003336,EV000050,ST002,2026-03-24T21:00:00Z,44.4,38.55,88.76,52.17,42.86,completed
CHG0003337,EV000213,ST001,2026-03-25T00:00:00Z,47.5,29.42,81.01,51.53,44.79,completed
CHG0003338,EV000046,ST003,2026-03-25T03:00:00Z,44.4,25.87,96.04,61.42,34.26,completed
CHG0003339,EV000176,ST004,2026-03-25T06:00:00Z,48.1,24.37,82.71,60.03,41.87,completed
CHG0003340,EV000364,ST002,2026-03-25T09:00:00Z,41.2,26.45,85.3,51.36,38.54,completed
CHG0003341,EV000428,ST003,2026-03-25T12:00:00Z,39.8,11.77,71.13,52.38,36.49,completed
CHG0003342,EV000100,ST004,2026-03-25T15:00:00Z,47.2,25.83,79.87,54.71,40.24,completed
CHG0003343,EV000002,ST004,2026-03-25T18:00:00Z,49.3,32.09,91.66,42.72,47.91,completed
CHG0003344,EV000198,ST004,2026-03-25T21:00:00Z,52.2,17.99,87.98,45.43,36.47,completed
CHG0003345,EV000252,ST001,2026-03-26T00:00:00Z,51.6,19.41,78.21,48.81,36.08,completed
CHG0003346,EV000399,ST003,2026-03-26T03:00:00Z,42.2,17.42,87.89,42.73,52.45,completed
CHG0003347,EV000497,ST004,2026-03-26T06:00:00Z,52.3,13.03,78.31,43.31,42.08,completed
CHG0003348,EV000406,ST004,2026-03-26T09:00:00Z,39.4,28.24,96.35,65.5,55.09,completed
CHG0003349,EV000274,ST003,2026-03-26T12:00:00Z,62.6,41.75,87.45,52.53,37.64,completed
CHG0003350,EV000107,ST002,2026-03-26T15:00:00Z,52.4,11.16,93.32,71.52,53.22,completed
CHG0003351,EV000289,ST002,2026-03-26T18:00:00Z,41.8,34.21,80.97,65.17,40.1,completed
CHG0003352,EV000001,ST004,2026-03-26T21:00:00Z,48.8,10.89,79.89,62.47,36.53,completed
CHG0003353,EV000176,ST003,2026-03-27T00:00:00Z,38.1,34.97,97.87,47.76,35.66,completed
CHG0003354,EV000258,ST004,2026-03-27T03:00:00Z,56.6,14.1,82.25,48.76,37.95,completed
CHG0003355,EV000234,ST003,2026-03-27T06:00:00Z,52.3,34.18,96.68,60.77,43.14,completed
CHG0003356,EV000419,ST002,2026-03-27T09:00:00Z,44.4,37.54,91.76,50.57,43.5,completed
CHG0003357,EV000174,ST002,2026-03-27T12:00:00Z,56.2,26.36,76.53,40.5,40.07,completed
CHG0003358,EV000326,ST003,2026-03-27T15:00:00Z,51.4,35.45,74.12,48.22,33.53,completed
CHG0003359,EV000217,ST004,2026-03-27T18:00:00Z,51.4,30.67,89.53,38.72,42.01,completed
CHG0003360,EV000080,ST001,2026-03-27T21:00:00Z,57.2,25.67,97.99,58.82,41.61,completed
CHG0003361,EV000012,ST002,2026-03-28T00:00:00Z,98.1,31.84,77.44,50.01,39.07,completed
CHG0003362,EV000023,ST001,2026-03-28T03:00:00Z,38.7,25.51,83.95,48.74,56.04,completed
CHG0003363,EV000429,ST004,2026-03-28T06:00:00Z,42.2,20.52,84.99,58.21,34.28,completed
CHG0003364,EV000044,ST003,2026-03-28T09:00:00Z,62.6,14.19,97.55,58.49,50.7,completed
CHG0003365,EV000362,ST004,2026-03-28T12:00:00Z,53.1,12.48,73.44,48.65,37.99,completed
CHG0003366,EV000097,ST001,2026-03-28T15:00:00Z,43.3,29.08,71.52,58.2,48.03,completed
CHG0003367,EV000355,ST003,2026-03-28T18:00:00Z,45.1,16.21,74.68,60.49,38.11,completed
CHG0003368,EV000197,ST002,2026-03-28T21:00:00Z,94.9,31.58,78.41,43.42,39.58,completed
CHG0003369,EV000325,ST002,2026-03-29T00:00:00Z,59.4,16.3,95.84,57.17,38.57,completed
CHG0003370,EV000475,ST003,2026-03-29T03:00:00Z,53.0,40.57,97.6,50.26,40.0,completed
CHG0003371,EV000464,ST001,2026-03-29T06:00:00Z,51.3,17.19,77.3,62.29,41.23,completed
CHG0003372,EV000360,ST002,2026-03-29T09:00:00Z,43.3,14.81,86.26,61.17,40.51,completed
CHG0003373,EV000282,ST004,2026-03-29T12:00:00Z,57.5,17.54,81.48,57.87,43.26,completed
CHG0003374,EV000337,ST003,2026-03-29T15:00:00Z,99.4,35.94,93.73,44.88,35.69,completed
CHG0003375,EV000474,ST004,2026-03-29T18:00:00Z,97.7,31.29,75.67,41.35,46.89,completed
CHG0003376,EV000247,ST002,2026-03-29T21:00:00Z,57.0,42.84,97.77,56.26,39.08,completed
CHG0003377,EV000154,ST003,2026-03-30T00:00:00Z,44.3,17.96,95.12,37.41,34.78,completed
CHG0003378,EV000259,ST004,2026-03-30T03:00:00Z,65.9,43.22,77.97,70.52,40.88,completed
CHG0003379,EV000431,ST004,2026-03-30T06:00:00Z,44.6,35.1,75.37,60.73,52.21,completed
CHG0003380,EV000496,ST002,2026-03-30T09:00:00Z,62.5,23.23,94.59,57.19,38.97,completed
CHG0003381,EV000028,ST002,2026-03-30T12:00:00Z,61.9,18.9,72.36,47.99,36.72,completed
CHG0003382,EV000380,ST003,2026-03-30T15:00:00Z,49.8,38.82,95.5,48.94,46.13,completed
CHG0003383,EV000397,ST002,2026-03-30T18:00:00Z,47.4,24.8,75.56,67.37,35.74,completed
CHG0003384,EV000175,ST002,2026-03-30T21:00:00Z,44.7,11.64,93.72,48.3,43.63,completed
CHG0003385,EV000443,ST004,2026-03-31T00:00:00Z,43.9,39.7,97.2,55.08,34.51,completed
CHG0003386,EV000013,ST003,2026-03-31T03:00:00Z,47.8,29.18,75.22,65.25,52.71,completed
CHG0003387,EV000432,ST001,2026-03-31T06:00:00Z,45.1,35.78,79.14,43.16,43.6,completed
CHG0003388,EV000135,ST004,2026-03-31T09:00:00Z,46.8,20.46,84.56,70.98,37.92,completed
CHG0003389,EV000386,ST003,2026-03-31T12:00:00Z,47.7,37.65,72.4,47.36,38.94,completed
CHG0003390,EV000410,ST003,2026-03-31T15:00:00Z,49.5,30.78,85.83,53.94,35.4,completed
CHG0003391,EV000241,ST001,2026-03-31T18:00:00Z,43.7,19.53,96.22,61.84,38.2,completed
CHG0003392,EV000357,ST002,2026-03-31T21:00:00Z,53.2,15.31,89.71,52.65,36.05,completed
CHG0003393,EV000346,ST002,2026-04-01T00:00:00Z,32.8,10.31,89.65,72.18,34.91,completed
CHG0003394,EV000250,ST004,2026-04-01T03:00:00Z,53.0,24.84,88.44,40.24,35.56,completed
CHG0003395,EV000432,ST004,2026-04-01T06:00:00Z,54.1,27.28,86.47,56.62,38.88,completed
CHG0003396,EV000170,ST002,2026-04-01T09:00:00Z,63.1,20.01,75.95,58.64,33.4,completed
CHG0003397,EV000022,ST004,2026-04-01T12:00:00Z,46.2,36.93,90.68,51.94,25.97,completed
CHG0003398,EV000371,ST002,2026-04-01T15:00:00Z,38.1,17.33,73.16,50.55,35.78,completed
CHG0003399,EV000277,ST002,2026-04-01T18:00:00Z,47.2,30.39,75.94,50.15,40.52,completed
CHG0003400,EV000288,ST003,2026-04-01T21:00:00Z,34.7,43.41,85.89,62.39,34.1,completed
CHG0003401,EV000052,ST003,2026-04-02T00:00:00Z,45.7,25.18,77.63,47.49,31.44,completed
CHG0003402,EV000071,ST004,2026-04-02T03:00:00Z,60.7,13.97,95.7,61.03,31.11,completed
CHG0003403,EV000308,ST004,2026-04-02T06:00:00Z,49.0,20.32,93.51,45.3,44.53,completed
CHG0003404,EV000429,ST002,2026-04-02T09:00:00Z,47.2,14.03,95.41,64.1,39.79,completed
CHG0003405,EV000433,ST002,2026-04-02T12:00:00Z,48.5,24.16,71.36,59.99,35.04,completed
CHG0003406,EV000134,ST001,2026-04-02T15:00:00Z,112.4,40.13,78.53,48.19,47.6,completed
CHG0003407,EV000098,ST003,2026-04-02T18:00:00Z,101.2,14.78,96.16,30.33,36.1,completed
CHG0003408,EV000136,ST003,2026-04-02T21:00:00Z,50.3,37.4,86.59,43.67,52.06,completed
CHG0003409,EV000052,ST003,2026-04-03T00:00:00Z,39.5,23.81,84.65,58.11,32.42,completed
CHG0003410,EV000408,ST003,2026-04-03T03:00:00Z,41.3,41.6,76.81,61.11,33.43,completed
CHG0003411,EV000397,ST001,2026-04-03T06:00:00Z,50.7,34.95,95.08,54.21,38.92,completed
CHG0003412,EV000470,ST001,2026-04-03T09:00:00Z,42.3,20.77,74.35,48.32,42.16,completed
CHG0003413,EV000476,ST002,2026-04-03T12:00:00Z,109.8,17.03,71.48,46.16,31.89,completed
CHG0003414,EV000355,ST001,2026-04-03T15:00:00Z,42.3,38.37,95.89,66.99,38.62,completed
CHG0003415,EV000264,ST003,2026-04-03T18:00:00Z,32.5,22.83,79.52,59.9,32.93,completed
CHG0003416,EV000369,ST003,2026-04-03T21:00:00Z,50.6,28.35,87.05,57.07,41.25,completed
CHG0003417,EV000197,ST001,2026-04-04T00:00:00Z,83.9,36.95,71.84,38.37,40.72,completed
CHG0003418,EV000038,ST004,2026-04-04T03:00:00Z,40.4,18.65,73.62,79.1,43.26,completed
CHG0003419,EV000203,ST004,2026-04-04T06:00:00Z,54.8,37.17,72.0,50.41,36.74,completed
CHG0003420,EV000203,ST004,2026-04-04T09:00:00Z,55.8,26.74,71.58,53.6,41.04,completed
CHG0003421,EV000178,ST002,2026-04-04T12:00:00Z,32.9,42.92,89.81,60.56,39.45,completed
CHG0003422,EV000302,ST002,2026-04-04T15:00:00Z,43.0,20.35,83.67,47.81,38.75,completed
CHG0003423,EV000343,ST004,2026-04-04T18:00:00Z,52.4,31.19,96.16,69.49,32.55,completed
CHG0003424,EV000009,ST001,2026-04-04T21:00:00Z,47.1,31.33,79.45,54.7,54.35,completed
CHG0003425,EV000371,ST002,2026-04-05T00:00:00Z,51.4,25.27,81.67,57.8,41.98,completed
CHG0003426,EV000497,ST004,2026-04-05T03:00:00Z,62.8,15.85,78.05,66.41,36.7,completed
CHG0003427,EV000473,ST003,2026-04-05T06:00:00Z,63.0,37.26,92.44,59.13,30.35,completed
CHG0003428,EV000212,ST003,2026-04-05T09:00:00Z,63.2,13.42,81.07,60.66,36.87,completed
CHG0003429,EV000369,ST004,2026-04-05T12:00:00Z,48.8,30.62,85.55,47.45,40.72,completed
CHG0003430,EV000178,ST002,2026-04-05T15:00:00Z,45.3,11.62,86.94,62.27,44.24,completed
CHG0003431,EV000444,ST002,2026-04-05T18:00:00Z,53.5,25.72,90.05,59.16,40.74,completed
CHG0003432,EV000121,ST004,2026-04-05T21:00:00Z,56.9,18.38,89.72,57.38,53.19,completed
CHG0003433,EV000480,ST002,2026-04-06T00:00:00Z,83.5,32.0,80.1,68.36,37.79,completed
CHG0003434,EV000080,ST003,2026-04-06T03:00:00Z,41.1,17.49,82.44,57.36,40.18,completed
CHG0003435,EV000317,ST004,2026-04-06T06:00:00Z,40.5,39.81,88.88,46.4,24.74,completed
CHG0003436,EV000092,ST004,2026-04-06T09:00:00Z,54.4,40.3,72.69,47.64,38.38,completed
CHG0003437,EV000375,ST002,2026-04-06T12:00:00Z,38.7,24.06,73.68,52.93,44.68,completed
CHG0003438,EV000187,ST004,2026-04-06T15:00:00Z,59.7,44.89,78.3,56.38,33.17,completed
CHG0003439,EV000410,ST002,2026-04-06T18:00:00Z,50.7,30.8,72.16,52.7,36.68,completed
CHG0003440,EV000356,ST003,2026-04-06T21:00:00Z,46.6,35.83,84.55,62.61,51.93,completed
CHG0003441,EV000436,ST003,2026-04-07T00:00:00Z,38.5,11.04,96.39,46.09,42.12,completed
CHG0003442,EV000173,ST001,2026-04-07T03:00:00Z,39.6,15.51,89.95,62.63,43.59,completed
CHG0003443,EV000222,ST004,2026-04-07T06:00:00Z,47.3,34.44,82.9,80.05,41.13,completed
CHG0003444,EV000373,ST002,2026-04-07T09:00:00Z,106.4,35.52,78.06,64.08,35.77,completed
CHG0003445,EV000453,ST001,2026-04-07T12:00:00Z,47.3,17.41,84.31,51.33,39.18,completed
CHG0003446,EV000338,ST001,2026-04-07T15:00:00Z,43.5,30.02,77.71,44.3,37.45,completed
CHG0003447,EV000420,ST004,2026-04-07T18:00:00Z,48.4,34.11,87.67,49.55,30.33,completed
CHG0003448,EV000374,ST001,2026-04-07T21:00:00Z,34.9,10.69,80.6,53.03,34.17,completed
CHG0003449,EV000116,ST003,2026-04-08T00:00:00Z,32.8,15.01,84.57,44.68,37.8,completed
CHG0003450,EV000292,ST003,2026-04-08T03:00:00Z,63.9,43.25,76.31,52.24,36.23,completed
CHG0003451,EV000059,ST002,2026-04-08T06:00:00Z,50.2,37.11,90.55,77.87,42.18,completed
CHG0003452,EV000074,ST003,2026-04-08T09:00:00Z,55.6,16.52,90.69,67.91,31.01,completed
CHG0003453,EV000248,ST001,2026-04-08T12:00:00Z,52.4,37.98,93.52,61.05,34.59,completed
CHG0003454,EV000195,ST002,2026-04-08T15:00:00Z,49.1,13.69,88.54,47.55,52.02,completed
CHG0003455,EV000460,ST002,2026-04-08T18:00:00Z,51.1,42.01,76.03,57.77,41.32,completed
